scope,image_id,capture_group,visible_blur,notes,method,frequency_filter,pyramid_levels,nms,repeatability,matching_accuracy,localization_error_px,matching_error_px,runtime_ms,reference_keypoints,scene_keypoints,raw_reference_keypoints,raw_scene_keypoints,repeated_points,accepted_matches,correct_matches
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",SIFT,gaussian_lowpass,1,True,0.5714285714285714,nan,2.6702834367752075,nan,609.8355000003721,7,30,7,31,4,0,0
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",Sobel,gaussian_lowpass,2,True,0.5925925925925926,0.5,2.7957428693771362,82.26904296875,379.02070000018284,31,27,33,28,16,2,1
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",LoG,gaussian_lowpass,2,True,0.6285714285714286,nan,2.535296320915222,nan,344.2282999994859,35,58,41,61,22,0,0
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",Harris,gaussian_lowpass,2,True,0.46296296296296297,nan,2.684251546859741,nan,406.0076999994635,54,70,64,74,25,0,0
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",Shi-Tomasi,gaussian_lowpass,2,True,0.4897959183673469,nan,2.4494214057922363,nan,400.81110000028275,49,72,61,73,24,0,0
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",SIFT,gaussian_lowpass,2,True,0.5333333333333333,1.0,3.141445755958557,3.3541452884674072,904.4484999994893,15,44,16,46,8,1,1
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",Sobel,gaussian_lowpass,3,True,0.5333333333333333,0.5,2.6802910566329956,82.26904296875,365.53169999933743,32,30,34,31,16,2,1
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",LoG,gaussian_lowpass,3,True,0.6216216216216216,nan,2.58743953704834,nan,349.57780000058847,37,61,43,66,23,0,0
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",Harris,gaussian_lowpass,3,True,0.509090909090909,nan,2.5772616863250732,nan,430.3588000002492,55,76,66,81,28,0,0
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",Shi-Tomasi,gaussian_lowpass,3,True,0.49056603773584906,nan,2.410197615623474,nan,377.8031000001647,53,80,65,81,26,0,0
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",SIFT,gaussian_lowpass,3,True,0.5,1.0,3.312896251678467,3.3541452884674072,801.7673000003924,20,54,21,57,10,1,1
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",Sobel,ideal_highpass,1,True,0.5238095238095238,nan,2.687406063079834,nan,295.1809999995021,42,58,50,62,22,0,0
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",LoG,ideal_highpass,1,True,0.527027027027027,nan,2.3635430335998535,nan,316.35519999963435,74,108,84,110,39,0,0
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",Harris,ideal_highpass,1,True,0.6103896103896104,nan,2.7588579654693604,nan,373.20699999963836,77,144,95,145,47,0,0
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",Shi-Tomasi,ideal_highpass,1,True,0.4576271186440678,nan,2.5824499130249023,nan,339.3255000000863,59,109,69,111,27,0,0
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",SIFT,ideal_highpass,1,True,0.2,nan,2.518514633178711,nan,888.0988999999317,5,28,8,29,1,0,0
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",Sobel,ideal_highpass,2,True,0.5185185185185185,nan,2.4061601161956787,nan,441.8306000006851,54,81,62,85,28,0,0
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",LoG,ideal_highpass,2,True,0.5862068965517241,nan,2.3635430335998535,nan,431.15189999934955,87,138,99,142,51,0,0
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",Harris,ideal_highpass,2,True,0.6781609195402298,nan,2.8412389755249023,nan,427.6655000003302,87,159,104,160,59,0,0
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",Shi-Tomasi,ideal_highpass,2,True,0.4927536231884058,nan,2.6946953535079956,nan,445.00630000038655,69,121,80,125,34,0,0
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",SIFT,ideal_highpass,2,True,0.3333333333333333,1.0,2.518514633178711,1.4753808975219727,1099.050800000441,9,36,14,37,3,2,2
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",Sobel,ideal_highpass,3,True,0.5357142857142857,nan,2.540523886680603,nan,408.20740000071964,56,83,64,88,30,0,0
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",LoG,ideal_highpass,3,True,0.5851063829787234,nan,2.281682252883911,nan,413.110699999379,94,146,106,150,55,0,0
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",Harris,ideal_highpass,3,True,0.6593406593406593,nan,2.858907103538513,nan,509.96779999968567,91,164,108,165,60,0,0
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",Shi-Tomasi,ideal_highpass,3,True,0.5068493150684932,nan,2.6547412872314453,nan,470.1740999998947,73,125,85,129,37,0,0
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",SIFT,ideal_highpass,3,True,0.3888888888888889,1.0,2.518514633178711,1.4753808975219727,1146.67129999998,18,55,24,57,7,2,2
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",Sobel,gaussian_highpass,1,True,0.6923076923076923,nan,2.065195083618164,nan,371.8282999998337,39,68,50,71,27,0,0
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",LoG,gaussian_highpass,1,True,0.5066666666666667,nan,2.898086667060852,nan,394.81919999980164,75,104,86,106,38,0,0
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",Harris,gaussian_highpass,1,True,0.5301204819277109,nan,2.2915446758270264,nan,391.6245999998864,83,148,99,149,44,0,0
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",Shi-Tomasi,gaussian_highpass,1,True,0.4594594594594595,nan,2.81427264213562,nan,340.7321000004231,74,111,85,111,34,0,0
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",SIFT,gaussian_highpass,1,True,0.25,nan,0.8280829787254333,nan,821.8290000004345,4,25,6,26,1,0,0
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",Sobel,gaussian_highpass,2,True,0.7111111111111111,nan,2.0276389122009277,nan,389.40720000027795,45,81,56,84,32,0,0
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",LoG,gaussian_highpass,2,True,0.5058823529411764,nan,2.5385236740112305,nan,399.4656999993822,85,131,97,134,43,0,0
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",Harris,gaussian_highpass,2,True,0.5824175824175825,nan,2.7978198528289795,nan,434.7543999992922,91,159,107,161,53,0,0
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",Shi-Tomasi,gaussian_highpass,2,True,0.5,nan,2.8074930906295776,nan,427.3765000007188,76,121,87,124,38,0,0
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",SIFT,gaussian_highpass,2,True,0.4444444444444444,0.0,0.912375420331955,288.02398681640625,1033.8246000001163,9,32,11,34,4,1,0
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",Sobel,gaussian_highpass,3,True,0.717391304347826,nan,2.065195083618164,nan,380.65650000044116,46,84,57,87,33,0,0
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",LoG,gaussian_highpass,3,True,0.4945054945054945,nan,2.4744086265563965,nan,407.2728000001007,91,137,104,140,45,0,0
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",Harris,gaussian_highpass,3,True,0.5625,nan,2.77833890914917,nan,423.04239999975835,96,164,112,166,54,0,0
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",Shi-Tomasi,gaussian_highpass,3,True,0.5189873417721519,nan,2.7389931678771973,nan,427.3105000002033,79,126,90,129,41,0,0
main_grid,IMG_0269,strong side view,low,"Rotated side view, clearer than IMG_0268, substantial curvature near spine.",SIFT,gaussian_highpass,3,True,0.35,0.5,2.023452043533325,145.0568389892578,1111.0907000002044,20,54,22,57,7,2,1
